"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","yes_date","yeartype","water_year","dowy","summer_year","dosy","phenophase","functional_type","first_yes","year"
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2016,9,14,258,2457646,5,2016,9,14,258,2457646,2,2016-09-14,"summer",NA,NA,2016,76,"Ripe fruits","Deciduous broadleaf",76,2016
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2017,9,27,270,2458024,1,2017,9,27,270,2458024,1,2017-09-27,"summer",NA,NA,2017,89,"Ripe fruits","Deciduous broadleaf",89,2017
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2018,10,1,274,2458393,12,2018,10,1,274,2458393,1,2018-10-01,"summer",NA,NA,2018,93,"Ripe fruits","Deciduous broadleaf",93,2018
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2019,9,17,260,2458744,3,2019,10,1,274,2458758,3,2019-09-17,"summer",NA,NA,2019,79,"Ripe fruits","Deciduous broadleaf",79,2019
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2020,9,3,247,2459096,3,2020,9,3,247,2459096,1,2020-09-03,"summer",NA,NA,2020,65,"Ripe fruits","Deciduous broadleaf",65,2020
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2021,9,19,262,2459477,5,2021,9,19,262,2459477,2,2021-09-19,"summer",NA,NA,2021,81,"Ripe fruits","Deciduous broadleaf",81,2021
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2022,9,8,251,2459831,7,2022,9,8,251,2459831,6,2022-09-08,"summer",NA,NA,2022,70,"Ripe fruits","Deciduous broadleaf",70,2022
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2023,10,17,290,2460235,3,2023,10,17,290,2460235,2,2023-10-17,"summer",NA,NA,2023,109,"Ripe fruits","Deciduous broadleaf",109,2023
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64204,504,"Recent fruit or seed drop",2024,9,16,260,2460570,6,2024,9,30,274,2460584,1,2024-09-16,"summer",NA,NA,2024,78,"Ripe fruits","Deciduous broadleaf",78,2024
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2014,9,12,255,2456913,3,2015,3,12,71,2457094,7,2014-09-12,"summer",NA,NA,2014,74,"Ripe fruits","Deciduous broadleaf",74,2014
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2015,8,1,213,2457236,5,2015,8,1,213,2457236,3,2015-08-01,"summer",NA,NA,2015,32,"Ripe fruits","Deciduous broadleaf",32,2015
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2016,9,14,258,2457646,5,2016,9,14,258,2457646,2,2016-09-14,"summer",NA,NA,2016,76,"Ripe fruits","Deciduous broadleaf",76,2016
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2017,8,29,241,2457995,2,2017,8,29,241,2457995,1,2017-08-29,"summer",NA,NA,2017,60,"Ripe fruits","Deciduous broadleaf",60,2017
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2018,7,17,198,2458317,7,2018,7,17,198,2458317,1,2018-07-17,"summer",NA,NA,2018,17,"Ripe fruits","Deciduous broadleaf",17,2018
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2019,7,2,183,2458667,NA,2019,7,2,183,2458667,1,2019-07-02,"summer",NA,NA,2019,2,"Ripe fruits","Deciduous broadleaf",2,2019
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2020,8,31,244,2459093,3,2020,9,3,247,2459096,1,2020-08-31,"summer",NA,NA,2020,62,"Ripe fruits","Deciduous broadleaf",62,2020
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2021,8,26,238,2459453,1,2021,8,26,238,2459453,5,2021-08-26,"summer",NA,NA,2021,57,"Ripe fruits","Deciduous broadleaf",57,2021
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2022,9,8,251,2459831,7,2022,10,2,275,2459855,7,2022-09-08,"summer",NA,NA,2022,70,"Ripe fruits","Deciduous broadleaf",70,2022
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2023,9,17,260,2460205,1,2023,9,17,260,2460205,4,2023-09-17,"summer",NA,NA,2023,79,"Ripe fruits","Deciduous broadleaf",79,2023
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,390,"Ripe fruits",2024,8,19,232,2460542,3,2024,8,19,232,2460542,7,2024-08-19,"summer",NA,NA,2024,50,"Ripe fruits","Deciduous broadleaf",50,2024
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2014,10,1,274,2456932,19,2014,11,12,316,2456974,33,2014-10-01,"summer",NA,NA,2014,93,"Ripe fruits","Deciduous broadleaf",93,2014
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2015,9,19,262,2457285,4,2015,9,19,262,2457285,3,2015-09-19,"summer",NA,NA,2015,81,"Ripe fruits","Deciduous broadleaf",81,2015
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2016,9,28,272,2457660,7,2016,9,28,272,2457660,5,2016-09-28,"summer",NA,NA,2016,90,"Ripe fruits","Deciduous broadleaf",90,2016
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2017,9,26,269,2458023,5,2017,9,26,269,2458023,1,2017-09-26,"summer",NA,NA,2017,88,"Ripe fruits","Deciduous broadleaf",88,2017
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2018,8,18,230,2458349,2,2018,8,18,230,2458349,2,2018-08-18,"summer",NA,NA,2018,49,"Ripe fruits","Deciduous broadleaf",49,2018
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2019,9,30,273,2458757,13,2019,9,30,273,2458757,1,2019-09-30,"summer",NA,NA,2019,92,"Ripe fruits","Deciduous broadleaf",92,2019
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2020,9,3,247,2459096,3,2020,9,3,247,2459096,1,2020-09-03,"summer",NA,NA,2020,65,"Ripe fruits","Deciduous broadleaf",65,2020
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2021,10,15,288,2459503,2,2021,11,6,310,2459525,3,2021-10-15,"summer",NA,NA,2021,107,"Ripe fruits","Deciduous broadleaf",107,2021
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2022,9,26,269,2459849,5,2022,9,26,269,2459849,3,2022-09-26,"summer",NA,NA,2022,88,"Ripe fruits","Deciduous broadleaf",88,2022
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2023,9,17,260,2460205,1,2023,9,17,260,2460205,4,2023-09-17,"summer",NA,NA,2023,79,"Ripe fruits","Deciduous broadleaf",79,2023
16876,41.745537,-74.119392,89,"NY",897,"Ilex","verticillata","common winterberry ","Plantae",64205,504,"Recent fruit or seed drop",2024,9,12,256,2460566,2,2024,9,16,260,2460570,2,2024-09-12,"summer",NA,NA,2024,74,"Ripe fruits","Deciduous broadleaf",74,2024
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2014,9,22,265,2456923,7,2015,3,30,89,2457112,7,2014-09-22,"summer",NA,NA,2014,84,"Ripe fruits","Evergreen broadleaf",84,2014
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2015,9,14,257,2457280,7,2016,4,18,109,2457497,7,2015-09-14,"summer",NA,NA,2015,76,"Ripe fruits","Evergreen broadleaf",76,2015
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2016,10,10,284,2457672,7,2017,3,27,86,2457840,7,2016-10-10,"summer",NA,NA,2016,102,"Ripe fruits","Evergreen broadleaf",102,2016
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2017,9,25,268,2458022,7,2018,4,16,106,2458225,7,2017-09-25,"summer",NA,NA,2017,87,"Ripe fruits","Evergreen broadleaf",87,2017
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2018,10,15,288,2458407,7,2019,4,25,115,2458599,4,2018-10-15,"summer",NA,NA,2018,107,"Ripe fruits","Evergreen broadleaf",107,2018
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2019,9,16,259,2458743,7,2019,9,16,259,2458743,7,2019-09-16,"summer",NA,NA,2019,78,"Ripe fruits","Evergreen broadleaf",78,2019
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2020,10,12,286,2459135,21,2021,3,8,67,2459282,20,2020-10-12,"summer",NA,NA,2020,104,"Ripe fruits","Evergreen broadleaf",104,2020
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2022,11,7,311,2459891,8,2022,11,7,311,2459891,7,2022-11-07,"summer",NA,NA,2022,130,"Ripe fruits","Evergreen broadleaf",130,2022
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2023,10,1,274,2460219,7,2024,4,22,113,2460423,7,2023-10-01,"summer",NA,NA,2023,93,"Ripe fruits","Evergreen broadleaf",93,2023
16785,35.096249,-106.684891,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66893,390,"Ripe fruits",2024,9,30,274,2460584,7,2025,4,28,118,2460794,7,2024-09-30,"summer",NA,NA,2024,92,"Ripe fruits","Evergreen broadleaf",92,2024
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2014,10,6,279,2456937,7,2015,4,20,110,2457133,7,2014-10-06,"summer",NA,NA,2014,98,"Ripe fruits","Evergreen broadleaf",98,2014
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2015,9,28,271,2457294,7,2016,4,18,109,2457497,7,2015-09-28,"summer",NA,NA,2015,90,"Ripe fruits","Evergreen broadleaf",90,2015
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2016,10,17,291,2457679,7,2017,3,27,86,2457840,7,2016-10-17,"summer",NA,NA,2016,109,"Ripe fruits","Evergreen broadleaf",109,2016
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2017,9,25,268,2458022,7,2018,4,23,113,2458232,7,2017-09-25,"summer",NA,NA,2017,87,"Ripe fruits","Evergreen broadleaf",87,2017
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2018,9,10,253,2458372,7,2018,9,10,253,2458372,7,2018-09-10,"summer",NA,NA,2018,72,"Ripe fruits","Evergreen broadleaf",72,2018
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2019,9,30,273,2458757,7,2020,3,9,69,2458918,NA,2019-09-30,"summer",NA,NA,2019,92,"Ripe fruits","Evergreen broadleaf",92,2019
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2020,11,9,314,2459163,21,2021,4,25,115,2459330,8,2020-11-09,"summer",NA,NA,2020,132,"Ripe fruits","Evergreen broadleaf",132,2020
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2021,10,11,284,2459499,7,2022,5,9,129,2459709,7,2021-10-11,"summer",NA,NA,2021,103,"Ripe fruits","Evergreen broadleaf",103,2021
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2022,9,26,269,2459849,8,2022,9,26,269,2459849,6,2022-09-26,"summer",NA,NA,2022,88,"Ripe fruits","Evergreen broadleaf",88,2022
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2023,10,1,274,2460219,7,2024,4,29,120,2460430,7,2023-10-01,"summer",NA,NA,2023,93,"Ripe fruits","Evergreen broadleaf",93,2023
17404,35.095665,-106.684616,1508,"NM",435,"Atriplex","canescens","fourwing saltbush","Plantae",66894,390,"Ripe fruits",2024,9,23,267,2460577,7,2024,9,23,267,2460577,7,2024-09-23,"summer",NA,NA,2024,85,"Ripe fruits","Evergreen broadleaf",85,2024
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2014,9,22,265,2456923,13,2014,9,29,272,2456930,9,2014-09-22,"summer",NA,NA,2014,84,"Ripe fruits","Deciduous broadleaf",84,2014
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2015,9,8,251,2457274,7,2015,9,17,260,2457283,12,2015-09-08,"summer",NA,NA,2015,70,"Ripe fruits","Deciduous broadleaf",70,2015
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2016,9,6,250,2457638,15,2016,10,4,278,2457666,14,2016-09-06,"summer",NA,NA,2016,68,"Ripe fruits","Deciduous broadleaf",68,2016
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2017,9,21,264,2458018,8,2017,11,15,319,2458073,12,2017-09-21,"summer",NA,NA,2017,83,"Ripe fruits","Deciduous broadleaf",83,2017
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2018,10,10,283,2458402,23,2018,10,24,297,2458416,12,2018-10-10,"summer",NA,NA,2018,102,"Ripe fruits","Deciduous broadleaf",102,2018
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2019,8,14,226,2458710,13,2019,8,14,226,2458710,5,2019-08-14,"summer",NA,NA,2019,45,"Ripe fruits","Deciduous broadleaf",45,2019
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2020,9,15,259,2459108,5,2020,9,29,273,2459122,16,2020-09-15,"summer",NA,NA,2020,77,"Ripe fruits","Deciduous broadleaf",77,2020
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2021,10,7,280,2459495,14,2021,10,28,301,2459516,13,2021-10-07,"summer",NA,NA,2021,99,"Ripe fruits","Deciduous broadleaf",99,2021
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2022,9,29,272,2459852,14,2022,9,29,272,2459852,12,2022-09-29,"summer",NA,NA,2022,91,"Ripe fruits","Deciduous broadleaf",91,2022
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2023,9,26,269,2460214,13,2023,10,10,283,2460228,6,2023-09-26,"summer",NA,NA,2023,88,"Ripe fruits","Deciduous broadleaf",88,2023
8460,43.09248,-73.591904,73,"NY",102,"Quercus","rubra","northern red oak","Plantae",67086,504,"Recent fruit or seed drop",2024,10,9,283,2460593,9,2024,10,9,283,2460593,19,2024-10-09,"summer",NA,NA,2024,101,"Ripe fruits","Deciduous broadleaf",101,2024
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2015,7,21,202,2457225,12,2015,8,14,226,2457249,3,2015-07-21,"summer",NA,NA,2015,21,"Ripe fruits","Deciduous broadleaf",21,2015
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2016,7,20,202,2457590,5,2016,7,20,202,2457590,6,2016-07-20,"summer",NA,NA,2016,20,"Ripe fruits","Deciduous broadleaf",20,2016
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2017,9,27,270,2458024,14,2017,11,25,329,2458083,47,2017-09-27,"summer",NA,NA,2017,89,"Ripe fruits","Deciduous broadleaf",89,2017
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2018,8,29,241,2458360,14,2018,8,29,241,2458360,8,2018-08-29,"summer",NA,NA,2018,60,"Ripe fruits","Deciduous broadleaf",60,2018
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2019,10,30,303,2458787,NA,2019,11,6,310,2458794,70,2019-10-30,"summer",NA,NA,2019,122,"Ripe fruits","Deciduous broadleaf",122,2019
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2021,8,18,230,2459445,NA,2021,12,8,342,2459557,14,2021-08-18,"summer",NA,NA,2021,49,"Ripe fruits","Deciduous broadleaf",49,2021
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2022,7,10,191,2459771,NA,2022,7,10,191,2459771,5,2022-07-10,"summer",NA,NA,2022,10,"Ripe fruits","Deciduous broadleaf",10,2022
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2023,9,23,266,2460211,12,2023,9,23,266,2460211,28,2023-09-23,"summer",NA,NA,2023,85,"Ripe fruits","Deciduous broadleaf",85,2023
1380,34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2024,10,5,279,2460589,7,2024,10,5,279,2460589,10,2024-10-05,"summer",NA,NA,2024,97,"Ripe fruits","Deciduous broadleaf",97,2024
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2014,7,14,195,2456853,7,2014,7,29,210,2456868,NA,2014-07-14,"summer",NA,NA,2014,14,"Ripe fruits","Forb",14,2014
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2015,9,10,253,2457276,NA,2015,9,10,253,2457276,7,2015-09-10,"summer",NA,NA,2015,72,"Ripe fruits","Forb",72,2015
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2016,9,1,245,2457633,7,2016,9,15,259,2457647,7,2016-09-01,"summer",NA,NA,2016,63,"Ripe fruits","Forb",63,2016
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2017,8,24,236,2457990,NA,2017,9,12,255,2458009,NA,2017-08-24,"summer",NA,NA,2017,55,"Ripe fruits","Forb",55,2017
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2018,10,25,298,2458417,7,2018,11,8,312,2458431,NA,2018-10-25,"summer",NA,NA,2018,117,"Ripe fruits","Forb",117,2018
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2019,10,24,297,2458781,7,2019,12,12,346,2458830,NA,2019-10-24,"summer",NA,NA,2019,116,"Ripe fruits","Forb",116,2019
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2020,10,1,275,2459124,7,2020,11,25,330,2459179,NA,2020-10-01,"summer",NA,NA,2020,93,"Ripe fruits","Forb",93,2020
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2021,9,16,259,2459474,NA,2021,10,7,280,2459495,7,2021-09-16,"summer",NA,NA,2021,78,"Ripe fruits","Forb",78,2021
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2022,8,18,230,2459810,7,2023,1,5,5,2459950,NA,2022-08-18,"summer",NA,NA,2022,49,"Ripe fruits","Forb",49,2022
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2023,8,3,215,2460160,NA,2023,12,21,355,2460300,NA,2023-08-03,"summer",NA,NA,2023,34,"Ripe fruits","Forb",34,2023
10585,41.433689,-81.693153,220,"OH",1209,"Penstemon","digitalis","foxglove beardtongue","Plantae",71170,504,"Recent fruit or seed drop",2024,9,5,249,2460559,42,2024,12,5,340,2460650,105,2024-09-05,"summer",NA,NA,2024,67,"Ripe fruits","Forb",67,2024
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2015,8,7,219,2457242,NA,2015,9,17,260,2457283,NA,2015-08-07,"summer",NA,NA,2015,38,"Ripe fruits","Forb",38,2015
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2016,9,8,252,2457640,7,2016,10,14,288,2457676,6,2016-09-08,"summer",NA,NA,2016,70,"Ripe fruits","Forb",70,2016
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2017,9,12,255,2458009,6,2017,11,16,320,2458074,NA,2017-09-12,"summer",NA,NA,2017,74,"Ripe fruits","Forb",74,2017
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2018,8,23,235,2458354,7,2018,8,30,242,2458361,7,2018-08-23,"summer",NA,NA,2018,54,"Ripe fruits","Forb",54,2018
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2019,8,26,238,2458722,4,2019,9,19,262,2458746,7,2019-08-26,"summer",NA,NA,2019,57,"Ripe fruits","Forb",57,2019
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2020,9,10,254,2459103,7,2020,11,25,330,2459179,NA,2020-09-10,"summer",NA,NA,2020,72,"Ripe fruits","Forb",72,2020
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2021,10,14,287,2459502,7,2021,12,16,350,2459565,NA,2021-10-14,"summer",NA,NA,2021,106,"Ripe fruits","Forb",106,2021
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2022,9,29,272,2459852,7,2023,1,5,5,2459950,NA,2022-09-29,"summer",NA,NA,2022,91,"Ripe fruits","Forb",91,2022
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2023,8,31,243,2460188,7,2023,12,21,355,2460300,NA,2023-08-31,"summer",NA,NA,2023,62,"Ripe fruits","Forb",62,2023
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,390,"Ripe fruits",2024,10,10,284,2460594,7,2024,12,5,340,2460650,105,2024-10-10,"summer",NA,NA,2024,102,"Ripe fruits","Forb",102,2024
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,504,"Recent fruit or seed drop",2015,8,7,219,2457242,NA,2015,9,17,260,2457283,NA,2015-08-07,"summer",NA,NA,2015,38,"Ripe fruits","Forb",38,2015
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,504,"Recent fruit or seed drop",2016,9,15,259,2457647,7,2016,10,14,288,2457676,6,2016-09-15,"summer",NA,NA,2016,77,"Ripe fruits","Forb",77,2016
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,504,"Recent fruit or seed drop",2017,9,21,264,2458018,9,2017,11,16,320,2458074,NA,2017-09-21,"summer",NA,NA,2017,83,"Ripe fruits","Forb",83,2017
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,504,"Recent fruit or seed drop",2018,8,23,235,2458354,NA,2018,8,30,242,2458361,7,2018-08-23,"summer",NA,NA,2018,54,"Ripe fruits","Forb",54,2018
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,504,"Recent fruit or seed drop",2019,8,26,238,2458722,NA,2019,9,19,262,2458746,7,2019-08-26,"summer",NA,NA,2019,57,"Ripe fruits","Forb",57,2019
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,504,"Recent fruit or seed drop",2020,9,17,261,2459110,7,2020,11,25,330,2459179,NA,2020-09-17,"summer",NA,NA,2020,79,"Ripe fruits","Forb",79,2020
10585,41.433689,-81.693153,220,"OH",1210,"Phlox","paniculata","fall phlox","Plantae",71172,504,"Recent fruit or seed drop",2021,10,14,287,2459502,NA,2021,12,16,350,2459565,NA,2021-10-14,"summer",NA,NA,2021,106,"Ripe fruits","Forb",106,2021
